timestamp,avg,min_v,max_v,nighttime,time_diff_min,T_diff,type,ID,is_anomaly,anomaly_score,isolation_forest_anomaly,statistical_anomaly,domain_anomaly,datetime
2024-05-01 00:00:00+00:00,58.2,58.2,58.2,True,15,0.0,domestic,S1,False,-0.4302841196523912,False,False,False,2024-05-01 00:00:00+00:00
2024-05-01 03:45:00+00:00,57.7,57.7,57.7,True,225,0.0,domestic,S1,False,-0.4480924296348919,False,False,False,2024-05-01 03:45:00+00:00
2024-05-01 04:30:00+00:00,56.1,55.1,57.1,False,45,2.0,domestic,S1,False,-0.3962726514578649,False,False,False,2024-05-01 04:30:00+00:00
2024-05-01 04:45:00+00:00,57.4,55.6,59.0,False,15,3.3999999999999986,domestic,S1,False,-0.3955475853505453,False,False,False,2024-05-01 04:45:00+00:00
2024-05-01 06:00:00+00:00,56.9,56.9,56.9,False,75,0.0,domestic,S1,False,-0.37288432936055305,False,False,False,2024-05-01 06:00:00+00:00
2024-05-01 06:30:00+00:00,57.4,57.4,57.4,False,30,0.0,domestic,S1,False,-0.3674445649102943,False,False,False,2024-05-01 06:30:00+00:00
2024-05-01 07:00:00+00:00,57.2,56.9,57.4,False,30,0.5,domestic,S1,False,-0.37389775618087123,False,False,False,2024-05-01 07:00:00+00:00
2024-05-01 07:15:00+00:00,56.9,56.9,56.9,False,15,0.0,domestic,S1,False,-0.3645071294874387,False,False,False,2024-05-01 07:15:00+00:00
2024-05-01 07:30:00+00:00,56.4,55.4,57.4,False,15,2.0,domestic,S1,False,-0.3840837684284239,False,False,False,2024-05-01 07:30:00+00:00
2024-05-01 07:45:00+00:00,56.5,54.9,58.4,False,15,3.5,domestic,S1,False,-0.3852701238099626,False,False,False,2024-05-01 07:45:00+00:00
2024-05-01 08:00:00+00:00,57.1,56.3,57.8,False,15,1.5,domestic,S1,False,-0.3787433293895214,False,False,False,2024-05-01 08:00:00+00:00
2024-05-01 08:15:00+00:00,56.8,56.8,56.8,False,15,0.0,domestic,S1,False,-0.36789396455030315,False,False,False,2024-05-01 08:15:00+00:00
2024-05-01 08:30:00+00:00,56.3,56.3,56.3,False,15,0.0,domestic,S1,False,-0.36319775208630845,False,False,False,2024-05-01 08:30:00+00:00
2024-05-01 08:45:00+00:00,55.8,55.8,55.8,False,15,0.0,domestic,S1,False,-0.3635521573493285,False,False,False,2024-05-01 08:45:00+00:00
2024-05-01 09:30:00+00:00,55.1,54.8,55.3,False,45,0.5,domestic,S1,False,-0.37429627035645585,False,False,False,2024-05-01 09:30:00+00:00
2024-05-01 09:45:00+00:00,55.1,54.3,55.8,False,15,1.5,domestic,S1,False,-0.3754935109614794,False,False,False,2024-05-01 09:45:00+00:00
2024-05-01 10:00:00+00:00,57.0,54.8,58.7,False,15,3.9000000000000057,domestic,S1,False,-0.40229332517275945,False,False,False,2024-05-01 10:00:00+00:00
2024-05-01 10:15:00+00:00,56.7,56.7,56.7,False,15,0.0,domestic,S1,False,-0.37643005496731785,False,False,False,2024-05-01 10:15:00+00:00
2024-05-01 12:00:00+00:00,56.2,56.2,56.2,False,105,0.0,domestic,S1,False,-0.36388524815146606,False,False,False,2024-05-01 12:00:00+00:00
2024-05-01 12:15:00+00:00,56.7,56.7,56.7,False,15,0.0,domestic,S1,False,-0.36687012642931466,False,False,False,2024-05-01 12:15:00+00:00
2024-05-01 12:45:00+00:00,57.4,57.2,57.7,False,30,0.5,domestic,S1,False,-0.3697539991622646,False,False,False,2024-05-01 12:45:00+00:00
2024-05-01 13:15:00+00:00,56.9,56.7,57.2,False,30,0.5,domestic,S1,False,-0.362854214694712,False,False,False,2024-05-01 13:15:00+00:00
2024-05-01 13:30:00+00:00,57.2,55.2,59.2,False,15,4.0,domestic,S1,False,-0.4054368078573453,False,False,False,2024-05-01 13:30:00+00:00
2024-05-01 13:45:00+00:00,57.1,57.1,57.1,False,15,0.0,domestic,S1,False,-0.3743968183604528,False,False,False,2024-05-01 13:45:00+00:00
2024-05-01 14:00:00+00:00,56.6,56.6,56.6,False,15,0.0,domestic,S1,False,-0.35604353708483943,False,False,False,2024-05-01 14:00:00+00:00
2024-05-01 14:30:00+00:00,57.1,57.1,57.1,False,30,0.0,domestic,S1,False,-0.3700108474124228,False,False,False,2024-05-01 14:30:00+00:00
2024-05-01 15:15:00+00:00,56.6,56.6,56.6,False,45,0.0,domestic,S1,False,-0.35225705119538303,False,False,False,2024-05-01 15:15:00+00:00
2024-05-01 15:45:00+00:00,57.4,57.1,57.6,False,30,0.5,domestic,S1,False,-0.37226485282721805,False,False,False,2024-05-01 15:45:00+00:00
2024-05-01 16:15:00+00:00,58.1,58.1,58.1,False,30,0.0,domestic,S1,False,-0.37880993349841907,False,False,False,2024-05-01 16:15:00+00:00
2024-05-01 17:45:00+00:00,57.6,57.6,57.6,False,90,0.0,domestic,S1,False,-0.3693195386853675,False,False,False,2024-05-01 17:45:00+00:00
2024-05-01 18:00:00+00:00,57.1,57.1,57.1,False,15,0.0,domestic,S1,False,-0.3638310853199737,False,False,False,2024-05-01 18:00:00+00:00
2024-05-01 18:15:00+00:00,56.6,56.6,56.6,False,15,0.0,domestic,S1,False,-0.36201941686696976,False,False,False,2024-05-01 18:15:00+00:00
2024-05-01 18:30:00+00:00,55.6,55.1,56.1,False,15,1.0,domestic,S1,False,-0.3770778365163466,False,False,False,2024-05-01 18:30:00+00:00
2024-05-01 18:45:00+00:00,56.4,56.1,56.6,False,15,0.5,domestic,S1,False,-0.3780994197115232,False,False,False,2024-05-01 18:45:00+00:00
2024-05-01 19:00:00+00:00,58.7,56.9,60.8,False,15,3.8999999999999986,domestic,S1,False,-0.4032330718735613,False,False,False,2024-05-01 19:00:00+00:00
2024-05-01 19:15:00+00:00,56.4,56.4,56.4,False,15,0.0,domestic,S1,False,-0.39089729961679837,False,False,False,2024-05-01 19:15:00+00:00
2024-05-01 20:30:00+00:00,56.9,56.9,56.9,False,75,0.0,domestic,S1,False,-0.3657492628535527,False,False,False,2024-05-01 20:30:00+00:00
2024-05-01 20:45:00+00:00,56.4,56.4,56.4,False,15,0.0,domestic,S1,False,-0.3587222004437359,False,False,False,2024-05-01 20:45:00+00:00
2024-05-01 23:15:00+00:00,55.9,55.9,55.9,True,150,0.0,domestic,S1,False,-0.4066311469966871,False,False,False,2024-05-01 23:15:00+00:00
2024-05-01 23:30:00+00:00,57.0,54.9,59.0,True,15,4.100000000000001,domestic,S1,False,-0.4379468653673509,False,False,False,2024-05-01 23:30:00+00:00
2024-05-01 23:45:00+00:00,57.2,57.0,57.5,True,15,0.5,domestic,S1,False,-0.40749803284021546,False,False,False,2024-05-01 23:45:00+00:00
2024-05-02 01:00:00+00:00,57.5,57.5,57.5,True,75,0.0,domestic,S1,False,-0.37795039421466514,False,False,False,2024-05-02 01:00:00+00:00
2024-05-02 02:15:00+00:00,56.8,56.5,57.0,True,75,0.5,domestic,S1,False,-0.3920932842682717,False,False,False,2024-05-02 02:15:00+00:00
2024-05-02 03:45:00+00:00,56.0,56.0,56.0,True,90,0.0,domestic,S1,False,-0.3780176850063954,False,False,False,2024-05-02 03:45:00+00:00
2024-05-02 06:15:00+00:00,55.4,54.5,56.3,False,150,1.7999999999999972,domestic,S1,False,-0.3992055843330969,False,False,False,2024-05-02 06:15:00+00:00
2024-05-02 06:30:00+00:00,58.1,56.8,59.1,False,15,2.3000000000000043,domestic,S1,False,-0.39172131595236925,False,False,False,2024-05-02 06:30:00+00:00
2024-05-02 06:45:00+00:00,57.6,57.6,57.6,False,15,0.0,domestic,S1,False,-0.36579287260655785,False,False,False,2024-05-02 06:45:00+00:00
2024-05-02 07:00:00+00:00,57.1,57.1,57.1,False,15,0.0,domestic,S1,False,-0.3564816682597763,False,False,False,2024-05-02 07:00:00+00:00
2024-05-02 08:45:00+00:00,57.4,57.1,57.6,False,105,0.5,domestic,S1,False,-0.37378689120761055,False,False,False,2024-05-02 08:45:00+00:00
2024-05-02 10:30:00+00:00,56.1,55.6,56.6,False,105,1.0,domestic,S1,False,-0.3855851305813366,False,False,False,2024-05-02 10:30:00+00:00
2024-05-02 10:45:00+00:00,57.9,56.2,59.3,False,15,3.0999999999999943,domestic,S1,False,-0.38279390445210804,False,False,False,2024-05-02 10:45:00+00:00
2024-05-02 11:15:00+00:00,57.1,56.8,57.3,False,30,0.5,domestic,S1,False,-0.3648452046111164,False,False,False,2024-05-02 11:15:00+00:00
2024-05-02 14:15:00+00:00,57.1,56.8,57.3,False,180,0.5,domestic,S1,False,-0.4017846551083337,False,False,False,2024-05-02 14:15:00+00:00
2024-05-02 16:30:00+00:00,56.8,56.8,56.8,False,135,0.0,domestic,S1,False,-0.37487501654816974,False,False,False,2024-05-02 16:30:00+00:00
2024-05-02 16:45:00+00:00,56.8,56.2,57.3,False,15,1.0999999999999943,domestic,S1,False,-0.37350541713625696,False,False,False,2024-05-02 16:45:00+00:00
2024-05-02 17:00:00+00:00,57.9,55.8,59.6,False,15,3.800000000000004,domestic,S1,False,-0.3942315929294156,False,False,False,2024-05-02 17:00:00+00:00
2024-05-02 17:15:00+00:00,57.1,56.6,57.6,False,15,1.0,domestic,S1,False,-0.3835591467147681,False,False,False,2024-05-02 17:15:00+00:00
2024-05-02 17:30:00+00:00,57.1,57.1,57.1,False,15,0.0,domestic,S1,False,-0.3575342862025349,False,False,False,2024-05-02 17:30:00+00:00
2024-05-02 18:30:00+00:00,56.8,56.6,57.1,False,60,0.5,domestic,S1,False,-0.3700550056609692,False,False,False,2024-05-02 18:30:00+00:00
2024-05-02 19:45:00+00:00,56.6,56.6,56.6,False,75,0.0,domestic,S1,False,-0.36283229494398966,False,False,False,2024-05-02 19:45:00+00:00
2024-05-02 20:00:00+00:00,57.8,56.1,59.5,False,15,3.3999999999999986,domestic,S1,False,-0.39917622808193304,False,False,False,2024-05-02 20:00:00+00:00
2024-05-02 20:15:00+00:00,58.0,56.9,59.0,False,15,2.1000000000000014,domestic,S1,False,-0.37904281026386355,False,False,False,2024-05-02 20:15:00+00:00
2024-05-02 20:30:00+00:00,57.4,57.4,57.4,False,15,0.0,domestic,S1,False,-0.36987666562973576,False,False,False,2024-05-02 20:30:00+00:00
2024-05-02 21:00:00+00:00,56.9,56.9,56.9,False,30,0.0,domestic,S1,False,-0.360766248352526,False,False,False,2024-05-02 21:00:00+00:00
2024-05-02 21:15:00+00:00,57.4,57.4,57.4,False,15,0.0,domestic,S1,False,-0.3683178002857797,False,False,False,2024-05-02 21:15:00+00:00
2024-05-02 22:00:00+00:00,57.2,56.9,57.4,True,45,0.5,domestic,S1,False,-0.4005511236668913,False,False,False,2024-05-02 22:00:00+00:00
2024-05-02 22:45:00+00:00,56.9,56.9,56.9,True,45,0.0,domestic,S1,False,-0.38431358345407224,False,False,False,2024-05-02 22:45:00+00:00
2024-05-02 23:00:00+00:00,57.4,57.4,57.4,True,15,0.0,domestic,S1,False,-0.396505501646035,False,False,False,2024-05-02 23:00:00+00:00
2024-05-03 04:30:00+00:00,56.9,56.9,56.9,False,330,0.0,domestic,S1,False,-0.44557544078503347,False,False,False,2024-05-03 04:30:00+00:00
2024-05-03 05:00:00+00:00,57.4,57.4,57.4,False,30,0.0,domestic,S1,False,-0.384918168997888,False,False,False,2024-05-03 05:00:00+00:00
2024-05-03 05:15:00+00:00,56.7,56.4,56.9,False,15,0.5,domestic,S1,False,-0.3862906744393622,False,False,False,2024-05-03 05:15:00+00:00
2024-05-03 05:30:00+00:00,57.9,56.9,58.9,False,15,2.0,domestic,S1,False,-0.3872126402357936,False,False,False,2024-05-03 05:30:00+00:00
2024-05-03 06:15:00+00:00,56.9,56.9,56.9,False,45,0.0,domestic,S1,False,-0.37517735087591625,False,False,False,2024-05-03 06:15:00+00:00
2024-05-03 06:30:00+00:00,57.4,57.4,57.4,False,15,0.0,domestic,S1,False,-0.3772515135753287,False,False,False,2024-05-03 06:30:00+00:00
2024-05-03 08:00:00+00:00,56.9,56.9,56.9,False,90,0.0,domestic,S1,False,-0.3747190687768451,False,False,False,2024-05-03 08:00:00+00:00
2024-05-03 08:30:00+00:00,56.3,55.8,56.9,False,30,1.1000000000000014,domestic,S1,False,-0.3837666406558485,False,False,False,2024-05-03 08:30:00+00:00
2024-05-03 08:45:00+00:00,55.9,55.4,56.4,False,15,1.0,domestic,S1,False,-0.3750709781079641,False,False,False,2024-05-03 08:45:00+00:00
2024-05-03 09:00:00+00:00,57.6,55.9,59.3,False,15,3.3999999999999986,domestic,S1,False,-0.39215879023566635,False,False,False,2024-05-03 09:00:00+00:00
2024-05-03 09:30:00+00:00,57.2,57.2,57.2,False,30,0.0,domestic,S1,False,-0.37217999129222135,False,False,False,2024-05-03 09:30:00+00:00
2024-05-03 12:30:00+00:00,57.0,56.8,57.2,False,180,0.4000000000000057,domestic,S1,False,-0.41267328868748926,False,False,False,2024-05-03 12:30:00+00:00
2024-05-03 13:00:00+00:00,56.8,56.8,56.8,False,30,0.0,domestic,S1,False,-0.36247264810728297,False,False,False,2024-05-03 13:00:00+00:00
2024-05-03 13:15:00+00:00,55.8,55.2,56.2,False,15,1.0,domestic,S1,False,-0.37655047230102817,False,False,False,2024-05-03 13:15:00+00:00
2024-05-03 13:30:00+00:00,57.9,56.8,59.2,False,15,2.4000000000000057,domestic,S1,False,-0.39539516380741924,False,False,False,2024-05-03 13:30:00+00:00
2024-05-03 14:00:00+00:00,56.9,56.6,57.1,False,30,0.5,domestic,S1,False,-0.3784736357589156,False,False,False,2024-05-03 14:00:00+00:00
2024-05-03 14:30:00+00:00,56.9,56.6,57.2,False,30,0.6000000000000014,domestic,S1,False,-0.3708808720717375,False,False,False,2024-05-03 14:30:00+00:00
2024-05-03 15:00:00+00:00,56.7,56.7,56.7,False,30,0.0,domestic,S1,False,-0.36088312669210254,False,False,False,2024-05-03 15:00:00+00:00
2024-05-03 15:15:00+00:00,57.2,57.2,57.2,False,15,0.0,domestic,S1,False,-0.38029261831507527,False,False,False,2024-05-03 15:15:00+00:00
2024-05-03 15:30:00+00:00,56.9,56.7,57.2,False,15,0.5,domestic,S1,False,-0.3776980133754612,False,False,False,2024-05-03 15:30:00+00:00
2024-05-03 15:45:00+00:00,56.5,56.2,56.8,False,15,0.5999999999999943,domestic,S1,False,-0.3811542089760099,False,False,False,2024-05-03 15:45:00+00:00
2024-05-03 16:00:00+00:00,56.2,56.2,56.2,False,15,0.0,domestic,S1,False,-0.36830574251677284,False,False,False,2024-05-03 16:00:00+00:00
2024-05-03 16:15:00+00:00,58.2,55.8,60.1,False,15,4.300000000000004,domestic,S1,False,-0.4157939310303293,False,False,False,2024-05-03 16:15:00+00:00
2024-05-03 16:30:00+00:00,58.0,57.5,58.5,False,15,1.0,domestic,S1,False,-0.38440655155728787,False,False,False,2024-05-03 16:30:00+00:00
2024-05-03 17:00:00+00:00,57.0,57.0,57.0,False,30,0.0,domestic,S1,False,-0.36875120563621394,False,False,False,2024-05-03 17:00:00+00:00
2024-05-03 17:15:00+00:00,57.5,57.5,57.5,False,15,0.0,domestic,S1,False,-0.3724786551477522,False,False,False,2024-05-03 17:15:00+00:00
2024-05-03 17:30:00+00:00,57.0,57.0,57.0,False,15,0.0,domestic,S1,False,-0.35988152236281834,False,False,False,2024-05-03 17:30:00+00:00
2024-05-03 17:45:00+00:00,57.5,57.5,57.5,False,15,0.0,domestic,S1,False,-0.37302970818381975,False,False,False,2024-05-03 17:45:00+00:00
2024-05-03 18:15:00+00:00,57.2,57.0,57.5,False,30,0.5,domestic,S1,False,-0.3753551171654873,False,False,False,2024-05-03 18:15:00+00:00
2024-05-03 19:15:00+00:00,57.0,57.0,57.0,False,60,0.0,domestic,S1,False,-0.3686479321795698,False,False,False,2024-05-03 19:15:00+00:00
2024-05-03 19:30:00+00:00,57.5,57.5,57.5,False,15,0.0,domestic,S1,False,-0.37966805521565405,False,False,False,2024-05-03 19:30:00+00:00
2024-05-03 19:45:00+00:00,57.2,57.0,57.5,False,15,0.5,domestic,S1,False,-0.38141382689522174,False,False,False,2024-05-03 19:45:00+00:00
2024-05-03 20:15:00+00:00,57.5,57.5,57.5,False,30,0.0,domestic,S1,False,-0.3844186740573204,False,False,False,2024-05-03 20:15:00+00:00
2024-05-03 20:45:00+00:00,57.2,57.0,57.5,False,30,0.5,domestic,S1,False,-0.3884714065309048,False,False,False,2024-05-03 20:45:00+00:00
2024-05-03 21:00:00+00:00,57.0,57.0,57.0,False,15,0.0,domestic,S1,False,-0.3757030638739359,False,False,False,2024-05-03 21:00:00+00:00
2024-05-03 21:15:00+00:00,56.8,56.5,57.0,False,15,0.5,domestic,S1,False,-0.38506467563339625,False,False,False,2024-05-03 21:15:00+00:00
2024-05-03 21:30:00+00:00,56.2,56.0,56.5,False,15,0.5,domestic,S1,False,-0.3885714332027983,False,False,False,2024-05-03 21:30:00+00:00
2024-05-03 21:45:00+00:00,58.5,56.6,60.0,False,15,3.3999999999999986,domestic,S1,False,-0.42280964817653516,False,False,False,2024-05-03 21:45:00+00:00
2024-05-03 22:00:00+00:00,57.5,57.5,57.5,True,15,0.0,domestic,S1,False,-0.4190056784516259,False,False,False,2024-05-03 22:00:00+00:00
2024-05-04 05:30:00+00:00,57.2,57.0,57.5,False,450,0.5,domestic,S1,False,-0.4748635871943457,False,False,False,2024-05-04 05:30:00+00:00
2024-05-04 05:45:00+00:00,57.3,57.0,57.5,False,15,0.5,domestic,S1,False,-0.3923027165427709,False,False,False,2024-05-04 05:45:00+00:00
2024-05-04 06:00:00+00:00,57.0,57.0,57.0,False,15,0.0,domestic,S1,False,-0.38069440602946963,False,False,False,2024-05-04 06:00:00+00:00
2024-05-04 06:30:00+00:00,57.3,57.0,57.5,False,30,0.5,domestic,S1,False,-0.39849916524629575,False,False,False,2024-05-04 06:30:00+00:00
2024-05-04 06:45:00+00:00,56.8,56.5,57.0,False,15,0.5,domestic,S1,False,-0.39144032183920696,False,False,False,2024-05-04 06:45:00+00:00
2024-05-04 07:00:00+00:00,56.1,54.8,57.0,False,15,2.200000000000003,domestic,S1,False,-0.3965136727304674,False,False,False,2024-05-04 07:00:00+00:00
2024-05-04 07:15:00+00:00,58.8,57.2,60.2,False,15,3.0,domestic,S1,False,-0.40680941124148867,False,False,False,2024-05-04 07:15:00+00:00
2024-05-04 07:30:00+00:00,57.8,57.6,58.1,False,15,0.5,domestic,S1,False,-0.38683260573594097,False,False,False,2024-05-04 07:30:00+00:00
2024-05-04 08:00:00+00:00,57.1,57.1,57.1,False,30,0.0,domestic,S1,False,-0.3693187621414772,False,False,False,2024-05-04 08:00:00+00:00
2024-05-04 08:30:00+00:00,56.8,56.6,57.1,False,30,0.5,domestic,S1,False,-0.3727681161309333,False,False,False,2024-05-04 08:30:00+00:00
2024-05-04 08:45:00+00:00,56.8,56.6,57.1,False,15,0.5,domestic,S1,False,-0.3715565587858502,False,False,False,2024-05-04 08:45:00+00:00
2024-05-04 09:00:00+00:00,56.1,55.6,56.6,False,15,1.0,domestic,S1,False,-0.3848286941415422,False,False,False,2024-05-04 09:00:00+00:00
2024-05-04 09:15:00+00:00,57.6,55.1,59.6,False,15,4.5,domestic,S1,False,-0.4162670629304413,False,False,False,2024-05-04 09:15:00+00:00
2024-05-04 09:30:00+00:00,57.3,57.1,57.6,False,15,0.5,domestic,S1,False,-0.3892885104343552,False,False,False,2024-05-04 09:30:00+00:00
2024-05-04 09:45:00+00:00,57.4,57.1,57.6,False,15,0.5,domestic,S1,False,-0.3707627635379196,False,False,False,2024-05-04 09:45:00+00:00
2024-05-04 10:00:00+00:00,57.1,57.1,57.1,False,15,0.0,domestic,S1,False,-0.36213198267361085,False,False,False,2024-05-04 10:00:00+00:00
2024-05-04 10:15:00+00:00,57.3,57.1,57.6,False,15,0.5,domestic,S1,False,-0.3770603623516215,False,False,False,2024-05-04 10:15:00+00:00
2024-05-04 10:30:00+00:00,56.8,56.6,57.1,False,15,0.5,domestic,S1,False,-0.38087736856865,False,False,False,2024-05-04 10:30:00+00:00
2024-05-04 10:45:00+00:00,56.8,56.6,57.1,False,15,0.5,domestic,S1,False,-0.3743097468133207,False,False,False,2024-05-04 10:45:00+00:00
2024-05-04 11:00:00+00:00,56.6,56.6,56.6,False,15,0.0,domestic,S1,False,-0.36799426179836725,False,False,False,2024-05-04 11:00:00+00:00
2024-05-04 11:15:00+00:00,57.1,57.1,57.1,False,15,0.0,domestic,S1,False,-0.38146200382243756,False,False,False,2024-05-04 11:15:00+00:00
2024-05-04 11:45:00+00:00,55.9,55.1,56.6,False,30,1.5,domestic,S1,False,-0.3901208915297557,False,False,False,2024-05-04 11:45:00+00:00
2024-05-04 12:00:00+00:00,58.0,55.7,59.9,False,15,4.199999999999996,domestic,S1,False,-0.4127082122858194,False,False,False,2024-05-04 12:00:00+00:00
2024-05-04 12:45:00+00:00,56.6,56.6,56.6,False,45,0.0,domestic,S1,False,-0.377700286168039,False,False,False,2024-05-04 12:45:00+00:00
2024-05-04 13:00:00+00:00,56.9,56.6,57.1,False,15,0.5,domestic,S1,False,-0.3743362507035535,False,False,False,2024-05-04 13:00:00+00:00
2024-05-04 13:15:00+00:00,57.1,57.1,57.1,False,15,0.0,domestic,S1,False,-0.3643708944560733,False,False,False,2024-05-04 13:15:00+00:00
2024-05-04 13:30:00+00:00,56.9,56.6,57.1,False,15,0.5,domestic,S1,False,-0.37547267187166294,False,False,False,2024-05-04 13:30:00+00:00
2024-05-04 13:45:00+00:00,56.6,56.6,56.6,False,15,0.0,domestic,S1,False,-0.3697844039922087,False,False,False,2024-05-04 13:45:00+00:00
2024-05-04 14:00:00+00:00,57.0,56.6,57.1,False,15,0.5,domestic,S1,False,-0.3841741256450971,False,False,False,2024-05-04 14:00:00+00:00
2024-05-04 15:15:00+00:00,56.6,56.6,56.6,False,75,0.0,domestic,S1,False,-0.3716746727308571,False,False,False,2024-05-04 15:15:00+00:00
2024-05-04 15:30:00+00:00,55.5,54.9,56.0,False,15,1.1000000000000014,domestic,S1,False,-0.38841024292397786,False,False,False,2024-05-04 15:30:00+00:00
2024-05-04 15:45:00+00:00,58.1,56.1,59.9,False,15,3.799999999999997,domestic,S1,False,-0.4168064779071067,False,False,False,2024-05-04 15:45:00+00:00
2024-05-04 16:00:00+00:00,57.3,57.3,57.3,False,15,0.0,domestic,S1,False,-0.3841995818504165,False,False,False,2024-05-04 16:00:00+00:00
2024-05-04 17:15:00+00:00,56.8,56.8,56.8,False,75,0.0,domestic,S1,False,-0.36622148300193264,False,False,False,2024-05-04 17:15:00+00:00
2024-05-04 17:30:00+00:00,57.3,57.3,57.3,False,15,0.0,domestic,S1,False,-0.37539943211410215,False,False,False,2024-05-04 17:30:00+00:00
2024-05-04 17:45:00+00:00,57.1,56.8,57.3,False,15,0.5,domestic,S1,False,-0.3742686653705891,False,False,False,2024-05-04 17:45:00+00:00
2024-05-04 19:15:00+00:00,57.1,56.8,57.3,False,90,0.5,domestic,S1,False,-0.38042946872397787,False,False,False,2024-05-04 19:15:00+00:00
2024-05-04 19:30:00+00:00,57.1,56.3,57.9,False,15,1.6000000000000014,domestic,S1,False,-0.3909800919667388,False,False,False,2024-05-04 19:30:00+00:00
2024-05-04 19:45:00+00:00,58.8,57.4,59.9,False,15,2.5,domestic,S1,False,-0.3943132123441841,False,False,False,2024-05-04 19:45:00+00:00
2024-05-04 20:00:00+00:00,57.9,57.9,57.9,False,15,0.0,domestic,S1,False,-0.38084945929473435,False,False,False,2024-05-04 20:00:00+00:00
2024-05-04 20:30:00+00:00,57.4,57.4,57.4,False,30,0.0,domestic,S1,False,-0.362349234833423,False,False,False,2024-05-04 20:30:00+00:00
2024-05-05 05:15:00+00:00,56.9,56.9,56.9,False,525,0.0,domestic,S1,False,-0.49555588879316137,False,False,False,2024-05-05 05:15:00+00:00
2024-05-05 05:30:00+00:00,57.2,55.9,58.9,False,15,3.0,domestic,S1,False,-0.40970820063068386,False,False,False,2024-05-05 05:30:00+00:00
2024-05-05 05:45:00+00:00,58.7,57.9,59.5,False,15,1.6000000000000014,domestic,S1,False,-0.3945954615293668,False,False,False,2024-05-05 05:45:00+00:00
2024-05-05 06:00:00+00:00,57.4,57.4,57.4,False,15,0.0,domestic,S1,False,-0.36625486191004475,False,False,False,2024-05-05 06:00:00+00:00
2024-05-05 06:30:00+00:00,57.2,56.9,57.4,False,30,0.5,domestic,S1,False,-0.3713338822993064,False,False,False,2024-05-05 06:30:00+00:00
2024-05-05 06:45:00+00:00,57.2,56.9,57.4,False,15,0.5,domestic,S1,False,-0.369142492403003,False,False,False,2024-05-05 06:45:00+00:00
2024-05-05 07:00:00+00:00,57.1,56.9,57.4,False,15,0.5,domestic,S1,False,-0.3752359345344594,False,False,False,2024-05-05 07:00:00+00:00
2024-05-05 07:45:00+00:00,57.2,56.9,57.4,False,45,0.5,domestic,S1,False,-0.3843035219470496,False,False,False,2024-05-05 07:45:00+00:00
2024-05-05 08:00:00+00:00,55.9,55.1,56.4,False,15,1.2999999999999972,domestic,S1,False,-0.3951247337709277,False,False,False,2024-05-05 08:00:00+00:00
2024-05-05 08:15:00+00:00,55.6,55.4,55.9,False,15,0.5,domestic,S1,False,-0.3790145015143245,False,False,False,2024-05-05 08:15:00+00:00
2024-05-05 08:30:00+00:00,58.5,56.4,60.3,False,15,3.8999999999999986,domestic,S1,False,-0.41966024647229944,False,False,False,2024-05-05 08:30:00+00:00
2024-05-05 08:45:00+00:00,57.7,57.7,57.7,False,15,0.0,domestic,S1,False,-0.3793705128024849,False,False,False,2024-05-05 08:45:00+00:00
2024-05-05 09:15:00+00:00,57.2,57.2,57.2,False,30,0.0,domestic,S1,False,-0.3664555063722952,False,False,False,2024-05-05 09:15:00+00:00
2024-05-05 10:30:00+00:00,56.9,56.7,57.2,False,75,0.5,domestic,S1,False,-0.3737889691733606,False,False,False,2024-05-05 10:30:00+00:00
2024-05-05 11:45:00+00:00,56.7,56.7,56.7,False,75,0.0,domestic,S1,False,-0.3655342957553256,False,False,False,2024-05-05 11:45:00+00:00
2024-05-05 12:00:00+00:00,56.3,55.7,57.0,False,15,1.2999999999999972,domestic,S1,False,-0.386107699457511,False,False,False,2024-05-05 12:00:00+00:00
2024-05-05 12:15:00+00:00,57.8,56.6,59.1,False,15,2.5,domestic,S1,False,-0.3960525646926967,False,False,False,2024-05-05 12:15:00+00:00
2024-05-05 12:30:00+00:00,58.7,57.7,59.7,False,15,2.0,domestic,S1,False,-0.3861224263222941,False,False,False,2024-05-05 12:30:00+00:00
2024-05-05 12:45:00+00:00,57.2,57.2,57.2,False,15,0.0,domestic,S1,False,-0.374364669590503,False,False,False,2024-05-05 12:45:00+00:00
2024-05-05 15:30:00+00:00,56.7,56.7,56.7,False,165,0.0,domestic,S1,False,-0.39362199965040157,False,False,False,2024-05-05 15:30:00+00:00
2024-05-05 16:00:00+00:00,55.7,55.2,56.2,False,30,1.0,domestic,S1,False,-0.3817463621112461,False,False,False,2024-05-05 16:00:00+00:00
2024-05-05 16:15:00+00:00,57.6,55.7,59.4,False,15,3.699999999999996,domestic,S1,False,-0.4089675405948387,False,False,False,2024-05-05 16:15:00+00:00
2024-05-05 16:45:00+00:00,56.9,56.7,57.2,False,30,0.5,domestic,S1,False,-0.3829809452140804,False,False,False,2024-05-05 16:45:00+00:00
2024-05-05 17:00:00+00:00,57.2,57.2,57.2,False,15,0.0,domestic,S1,False,-0.3672879393116598,False,False,False,2024-05-05 17:00:00+00:00
2024-05-05 18:00:00+00:00,56.9,56.7,57.2,False,60,0.5,domestic,S1,False,-0.37990303274128345,False,False,False,2024-05-05 18:00:00+00:00
2024-05-05 18:15:00+00:00,57.2,57.2,57.2,False,15,0.0,domestic,S1,False,-0.3666064473602363,False,False,False,2024-05-05 18:15:00+00:00
